movie_id,title,year,imdb_id,tmdb_id
6812,Rookie,1990,tt0100514,6723
6814,City Heat ,1984,tt0087062,16969
6816,Three O'Clock High ,1987,tt0094138,13339
6817,White Hunter,1990,tt0100928,28761
6818,Come and See ,1985,tt0091251,25237
6820,Ginger Snaps ,2000,tt0210070,9871
6821,More American Graffiti ,1979,tt0079576,33258
6827,It's Pat ,1994,tt0110169,33783
6832,Regarding Henry ,1991,tt0102768,11364
6835,Alien Contamination ,1980,tt0082000,39916
6836,Amazing Transparent Man,1960,tt0053593,31634
6837,Love Affair ,1939,tt0031593,43739
6849,Scrooge ,1970,tt0066344,13765
6850,Leap of Faith ,1992,tt0104695,12772
6851,Gas,1992,tt0104321,47866
6852,In Cold Blood ,1967,tt0061809,18900
6853,Campus Man ,1987,tt0092717,73265
6856,Yankee Doodle Dandy ,1942,tt0035575,3087
6857,Ninja Scroll ,1995,tt0107692,14282
6858,Knife in the Water ,1962,tt0056291,11502
6860,Mobsters ,1991,tt0102460,21219
6862,Out of Time ,2003,tt0313443,2116
6863,School of Rock ,2003,tt0332379,1584
6867,Station Agent,2003,tt0340377,2056
6868,Wonderland ,2003,tt0335563,4997
6869,Bus 174 ,2002,tt0340468,8439
6870,Mystic River ,2003,tt0327056,322
6872,House of the Dead,2003,tt0317676,11059
6873,Intolerable Cruelty ,2003,tt0138524,11775
6874,Kill Bill: Vol. 1 ,2003,tt0266697,24
6879,Runaway Jury ,2003,tt0313542,11329
6880,Texas Chainsaw Massacre,2003,tt0324216,9373
6881,Pieces of April ,2003,tt0311648,1550
6882,Returner ,2002,tt0339579,5493
6883,Sylvia ,2003,tt0325055,28200
6884,Veronica Guerin ,2003,tt0312549,10629
6885,In the Cut ,2003,tt0199626,10944
6886,Beyond Borders ,2003,tt0294357,9839
6887,Radio ,2003,tt0316465,13920
6888,Scary Movie 3 ,2003,tt0306047,4256
6889,Brother Bear ,2003,tt0328880,10009
6890,Elephant ,2003,tt0363589,1807
6893,Italian Job,1969,tt0064505,10536
6898,Sweet Sixteen ,2002,tt0313670,1376
6899,Alien from L.A. ,1988,tt0092532,31397
6902,Interstate 60 ,2002,tt0165832,20312
6909,Eye,2002,tt0325655,10389
6911,Jolson Story,1946,tt0038661,31206
6912,You'll Never Get Rich ,1941,tt0034409,28658
6918,Unvanquished,1957,tt0048956,897
6920,Cercle Rouge,1970,tt0065531,11657
6927,Human Stain,2003,tt0308383,10922
6932,Shattered Glass ,2003,tt0323944,13537
6934,Matrix Revolutions,2003,tt0242653,605
6935,Revolution Will Not Be Televised,2003,tt0363510,33222
6936,Elf ,2003,tt0319343,10719
6938,Billabong Odyssey ,2003,tt0379713,23995
6939,Gloomy Sunday ,1999,tt0155722,1277
6942,Love Actually ,2003,tt0314331,508
6944,Father of the Bride ,1991,tt0101862,11846
6945,My Architect: A Son's Journey ,2003,tt0373175,50314
6946,Looney Tunes: Back in Action ,2003,tt0318155,10715
6947,Master and Commander: The Far Side of the World ,2003,tt0311113,8619
6948,Tupac: Resurrection ,2003,tt0343121,21525
6949,Big Empty,2003,tt0321442,14892
6950,Missing,2003,tt0338188,12146
6951,Cat in the Hat,2003,tt0312528,10588
6952,Gothika ,2003,tt0348836,4970
6953,21 Grams ,2003,tt0315733,470
6954,Barbarian Invasions,2003,tt0338135,11042
6957,Bad Santa ,2003,tt0307987,10147
6958,Haunted Mansion,2003,tt0338094,10756
6959,Timeline ,2003,tt0300556,9562
6961,Damage ,1992,tt0104237,11012
6962,OT: Our Town ,2002,tt0334029,279714
6963,Devil's Playground ,2002,tt0293088,30068
6965,Journeys with George ,2002,tt0312848,158413
6966,Darkman ,1990,tt0099365,9556
6967,Dead of Night ,1945,tt0037635,13581
6969,Dernier Combat,1983,tt0085426,19184
6970,Desk Set ,1957,tt0050307,24203
6971,Europa ,1991,tt0101829,9065
6973,Final Analysis ,1992,tt0104265,4823
6974,Freshman,1990,tt0099615,10168
6975,Funny Games ,1997,tt0119167,10234
6978,Slacker ,1991,tt0102943,14022
6979,WarGames ,1983,tt0086567,860
6981,Ordet ,1955,tt0048452,48035
6982,Forbidden Games ,1952,tt0043686,5000
6983,Jane Eyre ,1944,tt0036969,22744
6984,Tale of Two Cities,1935,tt0027075,17831
6985,Passion of Joan of Arc,1928,tt0019254,780
6986,Ben-Hur: A Tale of the Christ ,1925,tt0016641,31510
6987,Cabinet of Dr. Caligari,1920,tt0010323,234
6989,Gorky Park ,1983,tt0085615,8289
6990,The Great Train Robbery ,1978,tt0079240,11583
6992,Guarding Tess ,1994,tt0109951,6472
6993,Hannah and Her Sisters ,1986,tt0091167,5143
6994,Hard Way,1991,tt0102004,11384
6996,Highlander II: The Quickening ,1991,tt0102034,8010
6997,Hoffa ,1992,tt0104427,10410
6998,House of Cards ,1993,tt0107148,47095
6999,Housesitter ,1992,tt0104452,10407
7000,Hudson Hawk ,1991,tt0102070,9292
7001,Invasion of the Body Snatchers ,1978,tt0077745,11850
7004,Kindergarten Cop ,1990,tt0099938,951
7005,King Ralph ,1991,tt0102216,10804
7007,Last Boy Scout,1991,tt0102266,9319
7008,Last Tango in Paris ,1972,tt0070849,1643
7009,Lorenzo's Oil ,1992,tt0104756,2007
7010,Lover,1992,tt0101316,10995
7012,Mr. Destiny ,1990,tt0100201,2612
7013,Night of the Hunter,1955,tt0048424,3112
7015,Only the Lonely ,1991,tt0102598,2611
7016,Over the Top ,1987,tt0093692,1825
7017,Passenger 57 ,1992,tt0105104,10538
7018,Presumed Innocent ,1990,tt0100404,11092
7019,Project X ,1987,tt0093793,18410
7020,Proof ,1991,tt0102721,14904
7022,Battle Royale ,2000,tt0266308,3176
7023,Wedding Banquet,1993,tt0107156,9261
7024,Salo,1976,tt0073650,5336
7025,Midnight Clear,1992,tt0102443,23908
7026,Summer School ,1987,tt0094072,14671
7027,Silverado ,1985,tt0090022,11509
7028,Quick Change ,1990,tt0100449,10729
7030,Radio Flyer ,1992,tt0105211,20763
7031,Real McCoy,1993,tt0107927,2047
7032,Revenge ,1990,tt0100485,14249
7033,Secret of My Succe$s,1987,tt0093936,10021
7034,Show Me Love ,1998,tt0150662,11634
7036,Teen Wolf ,1985,tt0090142,11824
7037,High Heels ,1991,tt0103030,8222
7038,Things You Can Tell Just by Looking at Her ,2000,tt0210358,20067
7040,To Live and Die in L.A. ,1985,tt0090180,9846
7041,Trapped in Paradise ,1994,tt0111477,23719
7044,Wild at Heart ,1990,tt0100935,483
7045,Witches,1990,tt0100944,10166
7046,Witches of Eastwick,1987,tt0094332,6069
7047,Year of the Dragon ,1985,tt0090350,11018
7048,Nothing to Lose ,1997,tt0119807,11676
7049,Flying Down to Rio ,1933,tt0024025,28293
7050,Follow the Fleet ,1936,tt0027630,28292
7051,What's New,1965,tt0059903,3681
7052,Mary of Scotland ,1936,tt0027948,43875
7053,Roberta ,1935,tt0026942,31798
7054,Little Women ,1949,tt0041594,43436
7055,Swing Time ,1936,tt0028333,20325
7056,Public Enemy,1931,tt0022286,17687
7057,Midsummer Night's Dream,1935,tt0026714,19075
7058,Life with Father ,1947,tt0039566,41465
7059,National Velvet ,1944,tt0037120,17641
7060,Jesus Christ Superstar ,1973,tt0070239,12545
7061,Dark Victory ,1939,tt0031210,27972
7062,Birdman of Alcatraz ,1962,tt0055798,898
7063,Aguirre: The Wrath of God ,1972,tt0068182,2000
7064,Beauty and the Beast ,1946,tt0038348,648
7065,Birth of a Nation,1915,tt0004972,618
7067,Juliet of the Spirits ,1965,tt0059229,19120
7069,Macbeth ,1971,tt0067372,11316
7070,Red River ,1948,tt0040724,3089
7071,Woman Under the Influence,1974,tt0072417,29845
7072,Stagecoach ,1939,tt0031971,995
7073,Shot in the Dark,1964,tt0058586,1594
7074,Navigator,1924,tt0015163,32318
7075,Court Jester,1956,tt0049096,11839
7076,Bullitt ,1968,tt0062765,916
7078,Jezebel ,1938,tt0030287,1976
7079,Hunchback of Notre Dame,1939,tt0031455,31685
7080,42nd Street ,1933,tt0024034,3062
7082,That Touch of Mink ,1962,tt0056575,12708
7083,Sweet Dreams ,1985,tt0090110,42045
7084,Play It Again,1972,tt0069097,11610
7085,Send Me No Flowers ,1964,tt0058571,4939
7086,Pygmalion ,1938,tt0030637,25016
7087,Passage to India,1984,tt0087892,15927
7088,Black Orpheus ,1959,tt0053146,40423
7089,Amarcord ,1973,tt0071129,7857
7090,Hero ,2002,tt0299977,79
7091,Horse Feathers ,1932,tt0023027,13912
7092,Anna Karenina ,1935,tt0026071,70881
7093,Front Page,1974,tt0071524,987
7096,Rivers and Tides ,2001,tt0307385,30140
7099,Nausicaä of the Valley of the Wind ,1984,tt0087544,81
7101,Doc Hollywood ,1991,tt0101745,11821
7102,Dragnet ,1987,tt0092925,10023
7103,Madhouse ,1990,tt0100087,51036
7104,1941 ,1979,tt0078723,11519
7107,Foul Play ,1978,tt0077578,15659
7108,Crime Story ,1993,tt0108656,18857
7109,Beyond the Clouds ,1996,tt0114086,33517
7114,Collector,1965,tt0059043,42740
7115,Deep Red ,1975,tt0073582,20126
7116,Diabolique ,1955,tt0046911,827
7117,Leprechaun ,1993,tt0107387,11811
7118,Wings of Honneamise ,1987,tt0093207,20043
7121,Adam's Rib ,1949,tt0041090,25431
7122,King of Hearts ,1966,tt0060908,17685
7123,Naked Lunch ,1991,tt0102511,2742
7124,Grass ,1999,tt0214730,22010
7125,Spring Forward ,1999,tt0156096,51145
7127,Run ,1991,tt0102818,48129
7131,Summer Place,1959,tt0053320,18904
7132,Night at the Opera,1935,tt0026778,37719
7134,Element of Crime,1984,tt0087280,9063
7137,Cooler,2003,tt0318374,10744
7139,In America ,2002,tt0298845,10511
7141,My Flesh and Blood ,2003,tt0342804,22289
7142,Honey ,2003,tt0322589,10028
7143,Last Samurai,2003,tt0325710,616
7147,Big Fish ,2003,tt0319061,587
7149,Something's Gotta Give ,2003,tt0337741,6964
7150,Stuck on You ,2003,tt0338466,1792
7151,Girl with a Pearl Earring ,2003,tt0335119,3635
7153,Lord of the Rings: The Return of the King,2003,tt0167260,122
7154,Mona Lisa Smile ,2003,tt0304415,11820
7155,Calendar Girls ,2003,tt0337909,8696
7156,Fog of War: Eleven Lessons from the Life of Robert S. McNamara,2003,tt0317910,12698
7158,House of Sand and Fog ,2003,tt0315983,11093
7160,Monster ,2003,tt0340855,504
7161,Cheaper by the Dozen ,2003,tt0349205,11007
7162,Cold Mountain ,2003,tt0159365,2289
7163,Paycheck ,2003,tt0338337,9620
7164,Peter Pan ,2003,tt0316396,10601
7165,Company,2003,tt0335013,52036
7167,Japanese Story ,2003,tt0304229,13433
7169,Chasing Liberty ,2004,tt0360139,14844
7171,Aileen: Life and Death of a Serial Killer ,2003,tt0364930,37088
7173,Along Came Polly ,2004,tt0343135,5966
7175,Torque ,2004,tt0329691,10718
7176,Crimson Gold ,2003,tt0371280,40427
7177,Osama ,2003,tt0368913,14757
7178,Great Gatsby,1974,tt0071577,11034
7179,Wuthering Heights ,1992,tt0104181,25095
7181,Ship of Fools ,1965,tt0059712,30080
7184,This Property is Condemned ,1966,tt0061089,65012
7190,Jane Eyre ,1970,tt0065911,131313
7191,Blame It on the Bellboy ,1992,tt0103827,34151
7192,Only the Strong ,1993,tt0107750,15797
7193,Adventures of Ford Fairlane,1990,tt0098987,9548
7202,Beyond Re-Animator ,2003,tt0222812,11429
7205,Wind and the Lion,1975,tt0073906,14815
7206,Mon Oncle ,1958,tt0050706,427
7208,Dr. Jekyll and Mr. Hyde ,1941,tt0033553,3022
7209,M. Hulot’s Holiday ,1953,tt0046487,778
7211,People Will Talk ,1951,tt0043915,23152
7212,I Was a Male War Bride ,1949,tt0041498,23567
7215,To Have and Have Not ,1944,tt0037382,22584
7216,High Sierra ,1941,tt0033717,27725
7217,Dark Passage ,1947,tt0039302,16227
7218,Ox-Bow Incident,1943,tt0036244,980
7219,They Drive by Night ,1940,tt0033149,16933
7222,Reefer Madness ,1938,tt0028346,37833
7223,D.O.A. ,1950,tt0042369,18995
7225,Pumping Iron ,1977,tt0076578,5205
7228,Cool World ,1992,tt0104009,14239
7234,Strada,1954,tt0047528,405
7235,Ichi the Killer ,2001,tt0296042,9696
7236,Boy and His Dog,1975,tt0072730,4917
7238,Ashes and Diamonds ,1958,tt0052080,5055
7243,Intolerance: Love's Struggle Throughout the Ages ,1916,tt0006864,3059
7245,Tormented ,1960,tt0054393,28586
7247,Chitty Chitty Bang Bang ,1968,tt0062803,11708
7248,Suriyothai ,2001,tt0290879,27329
7251,Where the Day Takes You ,1992,tt0105810,17736
7254,The Butterfly Effect ,2004,tt0289879,1954
7255,Win a Date with Tad Hamilton! ,2004,tt0335559,13476
7256,Touching the Void ,2003,tt0379557,11194
7257,Big Bounce,2004,tt0315824,12634
7258,Perfect Score,2004,tt0314498,13505
7259,You Got Served ,2004,tt0365957,14114
7260,Latter Days ,2003,tt0345551,15708
7261,Barbershop 2: Back in Business ,2004,tt0337579,21301
7262,Catch That Kid ,2004,tt0337917,20483
7263,Miracle ,2004,tt0349825,14292
7264,An Amazing Couple ,2002,tt0234940,44539
7265,Dreamers,2003,tt0309987,1278
7266,Lost Skeleton of Cadavra,2002,tt0307109,18841
7282,Hip Hop Witch,2000,tt0245943,76176
7285,Thirteen ,2003,tt0328538,11023
7292,Best Defense ,1984,tt0086955,11221
7293,50 First Dates ,2004,tt0343660,1824
7294,Welcome to Mooseport ,2004,tt0361925,16784
7297,Kitchen Stories ,2003,tt0323872,11083
7299,Monsieur Ibrahim ,2003,tt0329388,337
7301,Diary of a Country Priest ,1951,tt0042619,43376
7302,Thief of Bagdad,1924,tt0015400,28963
7303,The Diary of Anne Frank ,1959,tt0052738,2576
7304,Allegro non troppo ,1977,tt0074121,22561
7305,Black Widow ,1987,tt0090738,19345
7306,Herod's Law ,2000,tt0221344,14430
7307,Flesh & Blood ,1985,tt0089153,12775
7308,King Solomon's Mines ,1985,tt0089421,9838
7310,Raw Deal ,1986,tt0091828,2099
7311,Goodbye,1939,tt0031385,42852
7312,Follow Me,1966,tt0060420,40454
7315,Against the Ropes ,2004,tt0312329,8842
7316,Confessions of a Teenage Drama Queen ,2004,tt0361467,11132
7317,EuroTrip ,2004,tt0356150,9352
7318,Passion of the Christ,2004,tt0335345,615
7319,Club Dread ,2004,tt0331953,11217
7320,Dirty Dancing: Havana Nights ,2004,tt0338096,10677
7321,Twisted ,2004,tt0315297,13572
7323,Good bye,2003,tt0301357,338
7324,Hidalgo ,2004,tt0317648,2023
7325,Starsky & Hutch ,2004,tt0335438,9384
7326,Reckoning,2004,tt0258816,25935
7327,Persona ,1966,tt0060827,797
7328,Passion of Anna,1969,tt0064793,42602
7333,Corbeau,1943,tt0035753,29084
7335,Pickup on South Street ,1953,tt0046187,25955
7336,Damned,1969,tt0064118,41876
7340,Just One of the Guys ,1985,tt0089393,24548
7344,Wrong Arm of the Law,1963,tt0056704,42989
7345,Agent Cody Banks 2: Destination London ,2004,tt0358349,17047
7346,Girl Next Door,2004,tt0265208,10591
7347,Secret Window ,2004,tt0363988,1586
7348,Spartan ,2004,tt0360009,11169
7349,Broken Wings ,2002,tt0317842,49689
7352,Wilbur Wants to Kill Himself ,2002,tt0329767,156
7354,Mad Dog and Glory ,1993,tt0107473,10433
7357,Peyton Place ,1957,tt0050839,43236
7360,Dawn of the Dead ,2004,tt0363547,924
7361,Eternal Sunshine of the Spotless Mind ,2004,tt0338013,38
7362,Taking Lives ,2004,tt0364045,11081
7364,Intermission ,2003,tt0332658,16941
7366,Jersey Girl ,2004,tt0300051,9541
7367,Ladykillers,2004,tt0335245,5516
7368,Never Die Alone ,2004,tt0354766,20304
7369,Scooby-Doo 2: Monsters Unleashed ,2004,tt0331632,11024
7371,Dogville ,2003,tt0276919,553
7372,Ned Kelly ,2003,tt0277941,10544
7373,Hellboy ,2004,tt0167190,1487
7375,Prince & Me,2004,tt0337697,11137
7376,Walking Tall ,2004,tt0351977,11358
7377,United States of Leland,2003,tt0301976,13573
7379,The Alamo ,2004,tt0318974,10733
7380,Ella Enchanted ,2004,tt0327679,14442
7381,Whole Ten Yards,2004,tt0327247,2122
7382,I'm Not Scared ,2003,tt0326977,25300
7386,Ten Commandments,1956,tt0049833,6844
7387,Dawn of the Dead ,1978,tt0077402,923
7390,Prey for Rock & Roll ,2003,tt0307351,28026
7394,Those Magnificent Men in Their Flying Machines ,1965,tt0059797,10338
7395,Cheaper by the Dozen ,1950,tt0042327,33839
7396,Scenes From a Marriage ,1973,tt0070644,133919
7411,Munchies ,1987,tt0093582,4365
7414,Going in Style ,1979,tt0079219,65066
7419,After Hours ,1985,tt0088680,10843
7438,Kill Bill: Vol. 2 ,2004,tt0378194,393
7439,Punisher,2004,tt0330793,7220
7440,Paper Clips ,2004,tt0380615,33823
7443,This So-Called Disaster ,2003,tt0308488,126117
7444,13 Going on 30 ,2004,tt0337563,10096
7445,Man on Fire ,2004,tt0328107,9509
7448,Envy ,2004,tt0326856,10710
7449,Godsend ,2004,tt0335121,11058
7450,Laws of Attraction ,2004,tt0323033,11141
7451,Mean Girls ,2004,tt0377092,10625
7454,Van Helsing ,2004,tt0338526,7131
7455,Mudge Boy,2003,tt0339419,26899
7457,Breakin' All the Rules ,2004,tt0349169,16428
7458,Troy ,2004,tt0332452,652
7459,Carandiru ,2003,tt0293007,8440
7460,Coffee and Cigarettes ,2003,tt0379217,883
7477,Eye See You ,2002,tt0160184,10375
7479,Watch on the Rhine ,1943,tt0036515,68440
7481,Enemy Mine ,1985,tt0089092,11864
7482,Enter the Dragon ,1973,tt0070034,9461
7486,Happy Together ,1997,tt0118845,18329
7487,Henry & June ,1990,tt0099762,17993
7492,Martin ,1977,tt0077914,26517
7493,Three Faces of Eve,1957,tt0051077,28285
7541,100 Girls ,2000,tt0214388,10035
7560,Fail-Safe ,1964,tt0058083,502
7561,Paperhouse ,1988,tt0098061,41965
7562,Dobermann ,1997,tt0118996,10347
7564,Kwaidan ,1964,tt0058279,30959
7566,28 Up ,1985,tt0088650,20561
7569,You Only Live Twice ,1967,tt0062512,667
7570,Octopussy ,1983,tt0086034,700
7572,Wit ,2001,tt0243664,26976
7573,Never Say Never Again ,1983,tt0086006,36670
7579,Pride and Prejudice ,1940,tt0032943,43818
7581,Fountainhead,1949,tt0041386,24650
7584,Woman of the Year ,1942,tt0035567,20640
7587,Samouraï,1967,tt0062229,5511
7614,Oklahoma! ,1955,tt0048445,13936
7615,Desert Hearts ,1985,tt0089015,294
7616,Body Double ,1984,tt0086984,11507
7618,Chaplin ,1992,tt0103939,10435
7619,Miracle Worker,1962,tt0056241,1162
7620,Monster in a Box ,1992,tt0102467,34328
7624,School Ties ,1992,tt0105327,14684
7636,Raising Cain ,1992,tt0105217,13937
7646,Rose Red ,2002,tt0259153,14980
7647,Noises Off... ,1992,tt0105017,26670
7649,Babylon 5: In the Beginning ,1998,tt0120711,10940
7650,Witchfinder General ,1968,tt0063285,31965
7657,Versus ,2000,tt0275773,5842
7669,Pride and Prejudice ,1995,tt0112130,164721
7698,China Syndrome,1979,tt0078966,988
7700,Wages of Fear,1953,tt0046268,204
7701,Look Who's Talking Too ,1990,tt0100050,9356
7702,Bells of St. Mary's,1945,tt0037536,32430
7704,Delta Force,1986,tt0090927,16113
7705,Pat and Mike ,1952,tt0045012,33575
7706,Animal Crackers ,1930,tt0020640,13913
7707,He Said,1991,tt0102011,17956
7708,Bedazzled ,1967,tt0061391,18209
7713,Cat People ,1942,tt0034587,25508
7714,Camelot ,1967,tt0061439,18978
7716,Lonely Guy,1984,tt0087635,27171
7720,Four Musketeers,1974,tt0073012,12310
7727,Protocol ,1984,tt0087951,37296
7728,Postman Always Rings Twice,1946,tt0038854,25736
7730,Matinee ,1993,tt0107529,25389
7742,Baxter ,1989,tt0094713,52794
7743,Explorers ,1985,tt0089114,9872
7745,Scent of Green Papaya,1993,tt0107617,19552
7748,Pierrot le fou ,1965,tt0059592,2786
7749,Weekend ,1967,tt0062480,8075
7753,Tuesdays with Morrie ,1999,tt0207805,26133
7756,Alexander Nevsky ,1938,tt0029850,10235
7757,Jason and the Argonauts ,1963,tt0057197,11533
7762,Tinker,1979,tt0080297,140207
7766,Throne of Blood ,1957,tt0050613,3777
7767,Best of Youth,2003,tt0346336,11659
7772,Undercurrent ,1946,tt0039066,44098
7773,Bang,2002,tt0288439,16876
7781,Twister ,1990,tt0096321,77780
7782,Sniper ,1993,tt0108171,9545
7786,Genghis Blues ,1999,tt0187859,28030
7789,"11'09""01 - September 11 ",2002,tt0328802,1926
7792,Parallax View,1974,tt0071970,17365
7802,Warriors,1979,tt0080120,11474
7810,Babylon 5: A Call to Arms ,1999,tt0146455,10916
7811,Babylon 5: The River of Souls ,1998,tt0146247,10921
7812,Babylon 5: Thirdspace ,1998,tt0121804,10941
7815,True Stories ,1986,tt0092117,24798
7820,Virgin Spring,1960,tt0053976,11656
7822,Mogambo ,1953,tt0046085,25009
7826,Secret Life of Walter Mitty,1947,tt0039808,40092
7831,Another Thin Man ,1939,tt0031047,14589
7832,Thin Man Goes Home,1945,tt0037365,14594
7833,Shadow of the Thin Man ,1941,tt0034172,14590
7834,After the Thin Man ,1936,tt0027260,14588
7835,Song of the Thin Man ,1947,tt0039853,14595
7839,Love Crazy ,1941,tt0033852,20644
7840,Gunga Din ,1939,tt0031398,24965
7841,Children of Dune ,2003,tt0287839,192936
7842,Dune ,2000,tt0142032,876
7843,Lammbock ,2001,tt0258760,1583
7844,Legend,1993,tt0106936,17653
7845,Tremors II: Aftershocks ,1996,tt0114720,11069
7846,Tremors 3: Back to Perfection ,2001,tt0259685,10829
7879,Notorious C.H.O. ,2002,tt0300274,57946
7882,The Plague of the Zombies ,1966,tt0060841,29049
7883,I Walked with a Zombie ,1943,tt0036027,27130
7884,Highway 61 ,1991,tt0102035,8468
7888,How to Succeed in Business Without Really Trying ,1967,tt0061791,22682
7889,Pat Garrett and Billy the Kid ,1973,tt0070518,11577
7891,Last Man on Earth,1964,tt0058700,21159
7894,Duck,1971,tt0067140,336
7895,Bring Me the Head of Alfredo Garcia ,1974,tt0071249,11942
7896,Ride the High Country ,1962,tt0056412,36206
7899,Master of the Flying Guillotine ,1975,tt0072913,49636
7900,Frankenstein Must Be Destroyed ,1969,tt0065738,3075
7916,Gidget ,1959,tt0052847,43096
7920,Desperate Living ,1977,tt0075936,14262
7924,Stray Dog ,1949,tt0041699,30368
7925,Hidden Fortress,1958,tt0051808,1059
7926,High and Low ,1963,tt0057565,12493
7930,People Under the Stairs,1991,tt0105121,13122
7932,Dark Days ,2000,tt0235327,14273
7934,Zelig ,1983,tt0086637,11030
7936,Shame ,1968,tt0063611,26372
7937,Silence,1963,tt0057611,11506
7938,Winter Light ,1963,tt0057358,29455
7939,Through a Glass Darkly ,1961,tt0055499,11602
7940,The Magician ,1958,tt0051365,29453
7943,Killers,1946,tt0038669,14638
7944,Night of the Iguana,1964,tt0058404,14703
7951,Nightbreed ,1990,tt0100260,20481
7976,Ken Park ,2002,tt0209077,7090
7979,Monterey Pop ,1968,tt0064689,42632
7980,Bridge Too Far,1977,tt0075784,5902
7981,Infernal Affairs ,2002,tt0338564,10775
7982,Tale of Two Sisters,2003,tt0365376,4552
7983,Broadway Danny Rose ,1984,tt0087003,12762
7984,From Beyond ,1986,tt0091083,14510
7986,Robot Jox ,1990,tt0102800,15618
7987,Dolls ,1987,tt0092906,24341
7988,Space Truckers ,1996,tt0120199,10690
7991,Death Race 2000 ,1975,tt0072856,13282
7993,Bucket Of Blood,1959,tt0052655,22642
8008,Brigadoon ,1954,tt0046807,18283
8010,Power of One,1992,tt0105159,13823
8011,Weather Underground,2002,tt0343168,14108
8012,Kikujiro ,1999,tt0199683,4291
8014,Spring,2003,tt0374546,113
8015,Phantom Tollbooth,1970,tt0064806,28476
8016,Getaway,1972,tt0068638,5916
8019,Dark Water ,2002,tt0308379,12205
8024,Thing Called Love,1993,tt0108327,27804
8025,The Thief ,1997,tt0124207,46187
8033,How to Steal a Million ,1966,tt0060522,3001
8035,Stendhal Syndrome,1996,tt0117658,39434
8042,Mean Streets ,1973,tt0070379,203
8043,Jack the Bear ,1993,tt0107247,38749
8044,I Am a Fugitive from a Chain Gang ,1932,tt0023042,29740
8045,Hamburger Hill ,1987,tt0093137,10652
8057,Sweet Bird of Youth ,1962,tt0056541,33632
8092,Frankenstein Unbound ,1990,tt0099612,3072
8093,Shiri ,1999,tt0192657,10355
8094,Bad Day at Black Rock ,1955,tt0047849,14554
8117,In China They Eat Dogs ,1999,tt0180748,250
8118,Delta Force 2 ,1990,tt0099399,19086
8119,Crossroads ,1986,tt0090888,15392
8121,Seducing Doctor Lewis ,2003,tt0366532,41277
8125,Sunrise: A Song of Two Humans ,1927,tt0018455,631
8126,Shock Corridor ,1963,tt0057495,25504
8128,Au revoir les enfants ,1987,tt0092593,1786
8131,Pursuit of Happiness ,2001,tt0243508,210937
8132,Gladiator ,1992,tt0104346,16219
8136,Indestructible Man ,1956,tt0049363,48385
8137,Wasp Woman,1959,tt0054462,27545
8138,Attack of the Giant Leeches ,1959,tt0053611,22718
8142,Dead or Alive: Hanzaisha ,1999,tt0221111,11315
8143,Lola Montès ,1955,tt0048308,35987
8147,Charly ,1968,tt0062794,29146
8153,Lust for Life ,1956,tt0049456,29592
8154,Dolce Vita,1960,tt0053779,439
8157,Jin Roh: The Wolf Brigade ,1998,tt0193253,823
8158,Rush ,1991,tt0102820,20289
8167,Captain Blood ,1935,tt0026174,16905
8169,*batteries not included ,1987,tt0092494,11548
8183,Educating Rita ,1983,tt0085478,38291
8188,Sansho the Bailiff ,1954,tt0047445,20532
8189,Zazie dans le métro ,1960,tt0054494,2546
8190,Americanization of Emily,1964,tt0057840,42791
8191,Anne of the Thousand Days ,1969,tt0064030,22522
8195,Avventura,1960,tt0053619,5165
8196,Beyond the Valley of the Dolls ,1970,tt0065466,5722
8197,Hiroshima Mon Amour ,1959,tt0052893,5544
8199,Ugetsu ,1953,tt0046478,14696
8207,Day of the Jackal,1973,tt0069947,4909
8225,Night of the Living Dead ,1990,tt0100258,19185
8228,Maltese Falcon,1931,tt0022111,28257
8232,I Love You Again ,1940,tt0032617,20643
8235,Safety Last! ,1923,tt0014429,22596
8236,While the City Sleeps ,1956,tt0049949,36786
8238,Little Murders ,1971,tt0067350,27459
8239,Viridiana ,1961,tt0055601,4497
8241,Masterminds ,1997,tt0119630,25224
8253,Lupin III: The Castle Of Cagliostro ,1979,tt0079833,15371
8254,Arizona Dream ,1993,tt0106307,11044
8261,3 Women ,1977,tt0075612,41662
8264,Grey Gardens ,1975,tt0073076,17346
8266,Purple Rain ,1984,tt0087957,13763
8268,Point of No Return ,1993,tt0107843,10498
8270,Hairdresser's Husband,1990,tt0100112,11796
8275,College ,1927,tt0017765,34847
8290,Mitchell ,1975,tt0073396,32303
8293,Used People ,1992,tt0105706,41779
8302,Front Page,1931,tt0021890,42814
8327,Dolls ,2002,tt0330229,870
8331,Man Who Came to Dinner,1942,tt0033874,26319
8335,Make Way for Tomorrow ,1937,tt0029192,41059
8336,Major and the Minor,1942,tt0035019,39871
8337,Caine Mutiny,1954,tt0046816,10178
8338,Black Narcissus ,1947,tt0039192,16391
8340,Escape from Alcatraz ,1979,tt0079116,10734
8341,Oliver Twist ,1948,tt0040662,10949
8360,Shrek 2 ,2004,tt0298148,809
8361,Day After Tomorrow,2004,tt0319262,435
8362,Raising Helen ,2004,tt0350028,4599
8363,Soul Plane ,2004,tt0367085,12657
8364,Baadasssss! ,2003,tt0367790,28219
8366,Saved! ,2004,tt0332375,13193
8368,Harry Potter and the Prisoner of Azkaban ,2004,tt0304141,673
8369,Mindhunters ,2004,tt0297284,16617
8370,Blind Swordsman: Zatoichi,2003,tt0363226,246
